CaseID,ActivityID,CompleteTimestamp,time
1168,6,2011-07-19 15:57:23,"0,0000000"
1169,1,2012-07-30 23:03:11,"0,3852016"
1169,6,2012-07-31 21:37:16,"0,0000000"
1170,1,2011-01-31 18:12:34,"0,0258540"
1170,8,2011-01-31 19:43:27,"0,5102233"
1170,6,2011-02-02 01:37:01,"0,0000000"
1171,1,2011-12-13 17:19:55,"0,0493563"
1171,8,2011-12-13 20:13:25,"0,0026456"
1171,6,2011-12-13 20:22:43,"0,0000000"
1172,1,2012-03-19 19:50:29,"4,1385384"
1172,8,2012-03-29 22:18:31,"1,5288396"
1172,9,2012-04-02 15:52:47,"0,0205722"
1172,6,2012-04-02 17:05:06,"0,0000000"
1173,1,2010-06-22 22:33:44,"3,2916923"
1173,8,2010-06-30 23:24:53,"0,3009641"
1173,9,2010-07-01 17:02:51,"2,0577812"
1173,8,2010-07-06 17:36:29,"0,0171680"
1173,2,2010-07-06 18:36:50,"2,4240084"
1173,6,2010-07-12 16:37:51,"0,9115071"
1173,8,2010-07-14 22:02:02,"0,3462050"
1173,6,2010-07-15 18:19:02,"0,0000000"
1174,1,2011-05-18 16:34:39,"0,0001043"
1174,8,2011-05-18 16:35:01,"0,1252492"
1174,6,2011-05-18 23:55:18,"0,0000000"
1175,1,2012-01-12 00:59:39,"1,9419386"
1175,8,2012-01-16 18:46:04,"0,0269919"
1175,6,2012-01-16 20:20:57,"0,0002750"
1175,8,2012-01-16 20:21:55,"0,0066377"
1175,6,2012-01-16 20:45:15,"0,0000000"
1177,1,2011-12-12 19:23:38,"0,0209847"
1177,8,2011-12-12 20:37:24,"0,4504126"
1177,6,2011-12-13 23:00:43,"0,0000000"
1178,1,2011-04-05 16:07:00,"0,0000664"
1178,8,2011-04-05 16:07:14,"0,0006875"
1178,6,2011-04-05 16:09:39,"0,0000000"
1180,1,2010-07-01 22:30:32,"15,8918040"
1180,8,2010-08-09 17:34:20,"0,0000474"
1180,9,2010-08-09 17:34:30,"0,5211091"
1180,8,2010-08-11 00:06:20,"0,0002086"
1180,6,2010-08-11 00:07:04,"0,0000000"
1181,1,2012-02-13 18:15:33,"0,0010668"
1181,8,2012-02-13 18:19:18,"0,0406845"
1181,6,2012-02-13 20:42:19,"0,0000000"
1182,1,2011-03-04 18:29:57,"0,0001754"
1182,8,2011-03-04 18:30:34,"5,7152360"
1182,6,2011-03-18 17:21:06,"0,0000000"
1183,1,2010-07-08 23:35:41,"0,0015599"
1183,8,2010-07-08 23:41:10,"0,0000569"
1183,9,2010-07-08 23:41:22,"0,2894429"
1183,8,2010-07-09 16:38:50,"0,0000427"
1183,6,2010-07-09 16:38:59,"0,0000000"
1184,1,2010-05-20 21:58:47,"2,4960136"
1184,8,2010-05-27 00:12:55,"0,0004030"
1184,6,2010-05-27 00:14:20,"0,0000000"
1185,1,2012-08-10 14:49:50,"0,0124932"
1185,8,2012-08-10 15:33:45,"0,0025460"
1185,6,2012-08-10 15:42:42,"0,0000000"
1186,1,2011-10-05 16:59:00,"6,5428944"
1186,8,2011-10-21 16:18:58,"0,0025413"
1186,6,2011-10-21 16:27:54,"0,0000000"
1187,1,2012-07-24 15:22:02,"0,0141810"
1187,8,2012-07-24 16:11:53,"0,1103807"
1187,6,2012-07-24 22:39:54,"0,0000000"
1188,1,2012-05-03 23:51:50,"2,4620142"
1188,8,2012-05-10 00:06:27,"0,2940134"
1188,6,2012-05-10 17:19:59,"0,0000000"
1189,1,2011-03-04 18:10:16,"0,0000996"
1189,8,2011-03-04 18:10:37,"0,0041486"
1189,9,2011-03-04 18:25:12,"16,7662960"
1189,8,2011-04-14 16:43:04,"0,0000474"
1189,6,2011-04-14 16:43:14,"0,0000000"
1190,1,2012-01-02 19:49:47,"0,0000522"
1190,8,2012-01-02 19:49:58,"0,0201834"
1190,6,2012-01-02 21:00:55,"0,0000047"
1190,6,2012-01-02 21:00:56,"0,0000000"
1191,1,2010-02-09 00:06:58,"0,0014319"
1191,8,2010-02-09 00:12:00,"0,0001328"
1191,9,2010-02-09 00:12:28,"6,9935393"
1191,8,2010-02-26 01:56:34,"0,2767838"
1191,6,2010-02-26 18:09:32,"0,0000000"
1192,8,2012-03-27 17:53:32,"0,7807059"
1192,6,2012-03-29 15:37:55,"0,0000000"
1194,1,2011-01-10 19:50:41,"0,7861584"
1194,1,2011-01-12 17:54:14,"0,0108479"
1194,8,2011-01-12 18:32:22,"0,0875753"
1194,6,2011-01-12 23:40:13,"0,0000000"
1195,1,2012-01-24 22:27:17,"2,8339782"
1195,8,2012-01-31 20:29:27,"2,8424792"
1195,6,2012-02-07 19:01:30,"0,0000000"
1196,1,2010-02-02 19:17:37,"5,4289036"
1196,8,2010-02-16 01:21:37,"0,0002513"
1196,6,2010-02-16 01:22:30,"0,0000000"
1197,1,2011-12-20 18:21:55,"0,0065002"
1197,1,2011-12-20 18:44:46,"0,4166929"
1197,8,2011-12-21 19:09:33,"0,0212455"
1197,9,2011-12-21 20:24:14,"0,4847533"
1197,6,2011-12-23 00:48:16,"0,0000000"
1198,1,2012-03-08 00:57:18,"0,0006827"
1198,6,2012-03-08 00:59:42,"0,0000047"
1198,6,2012-03-08 00:59:43,"0,0000000"
1199,1,2012-02-22 00:27:29,"0,2987073"
1199,8,2012-02-22 17:57:31,"0,0228290"
1199,6,2012-02-22 19:17:46,"0,0000000"
1200,1,2011-06-08 21:51:32,"0,2946914"
1200,8,2011-06-09 15:07:27,"1,7949983"
1200,6,2011-06-14 00:17:20,"0,0000000"
1201,1,2012-05-15 15:07:16,"0,0024844"
1201,8,2012-05-15 15:16:00,"0,1147379"
1201,6,2012-05-15 21:59:20,"0,0000000"
1202,1,2010-09-06 18:26:13,"0,8961693"
1202,1,2010-09-08 22:56:29,"0,2847112"
1202,8,2010-09-09 15:37:19,"0,0054429"
1202,6,2010-09-09 15:56:27,"0,0000000"
1203,1,2011-09-08 21:30:42,"10,1904590"
1203,8,2011-10-03 18:32:48,"0,0018254"
1203,6,2011-10-03 18:39:13,"0,0000000"
1204,1,2010-06-30 17:08:26,"11,9528430"
1204,8,2010-07-29 21:25:46,"0,0035844"
1204,9,2010-07-29 21:38:22,"0,3157899"
1204,8,2010-07-30 16:08:27,"0,0001422"
1204,6,2010-07-30 16:08:57,"2,0946064"
1204,8,2010-08-04 18:52:02,"0,4101879"
1204,6,2010-08-05 18:53:57,"0,0000000"
1205,1,2011-06-13 17:22:41,"0,0000522"
1205,8,2011-06-13 17:22:52,"0,0001328"
1205,6,2011-06-13 17:23:20,"0,0000000"
1206,1,2011-03-03 23:28:56,"0,0001944"
1206,8,2011-03-03 23:29:37,"0,4524466"
1206,6,2011-03-05 02:00:05,"0,0000000"
1207,1,2011-05-04 21:49:39,"5,6776570"
1207,8,2011-05-18 18:28:05,"0,0044141"
1207,9,2011-05-18 18:43:36,"2,4372885"
1207,6,2011-05-24 17:31:18,"0,0000000"
1208,1,2012-02-10 17:59:22,"0,0001565"
1208,8,2012-02-10 17:59:55,"0,1381454"
1208,6,2012-02-11 02:05:32,"0,0000000"
1209,1,2011-04-18 18:48:58,"0,3727748"
1209,8,2011-04-19 16:39:22,"0,0367778"
1209,6,2011-04-19 18:48:39,"0,0000000"
1211,1,2010-05-24 20:25:24,"4,5170836"
1211,1,2010-06-04 21:04:07,"0,0000522"
1211,8,2010-06-04 21:04:18,"0,0004220"
1211,6,2010-06-04 21:05:47,"0,0000000"
1212,1,2011-05-19 23:29:29,"0,0001090"
1212,8,2011-05-19 23:29:52,"0,2806432"
1212,6,2011-05-20 15:56:24,"0,0000000"
1213,1,2011-01-04 23:22:59,"6,4536690"
1213,8,2011-01-20 17:29:18,"0,4312627"
1213,6,2011-01-21 18:45:18,"0,0000000"
1214,1,2011-03-15 18:06:36,"0,0013181"
1214,8,2011-03-15 18:11:14,"0,0016357"
1214,8,2011-03-15 18:16:59,"0,0036081"
1214,6,2011-03-15 18:29:40,"0,0000000"
1215,1,2012-02-07 19:27:05,"0,0105635"
1215,8,2012-02-07 20:04:13,"0,4526267"
1215,6,2012-02-08 22:35:19,"0,0000000"
1216,1,2012-06-01 16:26:11,"1,2201710"
1216,8,2012-06-04 15:55:24,"1,3519678"
1216,6,2012-06-07 23:07:55,"0,0000000"
1217,1,2012-01-11 20:00:46,"0,0000427"
1217,8,2012-01-11 20:00:55,"7,7400280"
1217,6,2012-01-30 17:29:07,"0,0000000"
1218,1,2010-07-29 00:07:39,"11,3699310"
1218,8,2010-08-25 18:15:54,"0,0011189"
1218,9,2010-08-25 18:19:50,"0,8630233"
1218,8,2010-08-27 20:53:35,"0,0008534"
1218,6,2010-08-27 20:56:35,"0,0000000"
1219,1,2012-01-26 01:22:05,"0,0061209"
1219,8,2012-01-26 01:43:36,"3,1798751"
1219,6,2012-02-02 20:01:41,"0,0000000"
1220,1,2010-10-21 20:42:29,"0,0213213"
1220,8,2010-10-21 21:57:26,"0,0004741"
1220,6,2010-10-21 21:59:06,"0,0000000"
1222,1,2011-09-27 20:49:52,"1,2451430"
1222,8,2011-09-30 21:46:52,"2,3519368"
1222,6,2011-10-06 15:34:32,"0,0000000"
1223,1,2010-01-26 20:36:21,"0,0000427"
1223,8,2010-01-26 20:36:30,"0,0768033"
1223,6,2010-01-27 01:06:29,"0,3819017"
1223,8,2010-01-27 23:28:58,"4,8716900"
1223,6,2010-02-08 20:54:13,"0,0000000"
1224,1,2010-11-04 17:56:44,"0,0845078"
1224,8,2010-11-04 22:53:48,"0,3700249"
1224,6,2010-11-05 20:34:32,"0,0000000"
1225,1,2011-08-03 20:14:54,"3,1969340"
1225,6,2011-08-11 15:32:57,"0,0000000"
1226,1,2011-10-28 16:12:21,"0,0953652"
1226,6,2011-10-28 21:47:35,"0,0000000"
1226,6,2011-10-28 21:47:35,"0,0000000"
1227,1,2011-02-17 17:20:28,"0,4505216"
1227,8,2011-02-18 19:44:10,"4,9956303"
1227,9,2011-03-03 00:25:06,"0,0008297"
1227,8,2011-03-03 00:28:01,"0,0030296"
1227,9,2011-03-03 00:38:40,"11,3638300"
1227,8,2011-03-30 18:25:28,"0,0000522"
1227,6,2011-03-30 18:25:39,"0,0000000"
1228,1,2011-03-08 22:29:52,"0,0189886"
1228,8,2011-03-08 23:36:37,"0,0002560"
1228,6,2011-03-08 23:37:31,"0,0000000"
1229,1,2012-01-18 22:49:23,"0,0000427"
1229,8,2012-01-18 22:49:32,"2,7769222"
1229,6,2012-01-25 17:31:08,"0,0000000"
1230,1,2012-07-23 23:34:10,"0,0000474"
1230,8,2012-07-23 23:34:20,"18,0115240"
1230,6,2012-09-05 22:49:30,"0,0000000"
1231,1,2010-10-26 16:10:17,"0,1085695"
1231,8,2010-10-26 22:31:56,"0,0000427"
1231,6,2010-10-26 22:32:05,"0,0000000"
1232,1,2010-10-19 21:44:24,"0,4187743"
1232,8,2010-10-20 22:16:30,"0,0000616"
1232,6,2010-10-20 22:16:43,"0,0000000"
1233,1,2012-06-26 15:05:06,"0,0169025"
1233,8,2012-06-26 16:04:31,"0,1212618"
1233,6,2012-06-26 23:10:47,"0,0000000"
1234,1,2011-07-21 21:31:45,"1,5903808"
1234,8,2011-07-25 18:42:21,"1,5957336"
1234,9,2011-07-29 16:11:46,"0,0237157"
1234,6,2011-07-29 17:35:08,"0,0000000"
1236,1,2012-01-20 20:58:38,"2,8236709"
1236,8,2012-01-27 18:24:34,"5,8552446"
1236,9,2012-02-11 01:27:16,"7,3632846"
1236,6,2012-02-29 00:51:07,"0,0000000"
1237,1,2010-09-29 16:13:24,"0,0032525"
1237,8,2010-09-29 16:24:50,"0,0023611"
1237,6,2010-09-29 16:33:08,"0,0000000"
1240,1,2011-01-12 17:36:24,"0,0000759"
1240,8,2011-01-12 17:36:40,"2,5527472"
1240,6,2011-01-18 23:10:14,"0,0000000"
1241,1,2011-05-12 16:15:54,"0,4974504"
1241,8,2011-05-13 21:24:34,"1,6482998"
1241,6,2011-05-17 21:58:46,"0,0000000"
1242,1,2010-08-03 21:32:39,"12,6953390"
1242,8,2010-09-03 21:20:03,"0,0001659"
1242,6,2010-09-03 21:20:38,"0,0000000"
1243,1,2011-04-28 21:14:17,"0,0002276"
1243,8,2011-04-28 21:15:05,"4,9520300"
1243,6,2011-05-10 23:22:45,"0,0000000"
1244,1,2012-01-03 23:28:01,"2,4074710"
1244,8,2012-01-09 20:30:54,"0,0009482"
1244,6,2012-01-09 20:34:14,"0,0000000"
1245,1,2010-03-11 23:28:06,"1,5665656"
1245,8,2010-03-15 19:14:59,"0,0000569"
1245,9,2010-03-15 19:15:11,"3,2465131"
1245,8,2010-03-23 17:27:31,"0,0000379"
1245,6,2010-03-23 17:27:39,"0,1051416"
1245,8,2010-03-23 23:37:15,"0,0000522"
1245,9,2010-03-23 23:37:26,"0,3558913"
1245,8,2010-03-24 20:28:29,"0,0000379"
1245,2,2010-03-24 20:28:37,"5,6639690"
1245,6,2010-04-07 16:18:56,"2,4564764"
1245,8,2010-04-13 16:14:05,"0,0005689"
1245,6,2010-04-13 16:16:05,"0,0000000"
1247,1,2010-07-28 18:24:44,"0,3866761"
1247,8,2010-07-29 17:04:00,"0,0001896"
1247,9,2010-07-29 17:04:40,"1,6954277"
1247,8,2010-08-02 20:24:32,"0,0001991"
1247,6,2010-08-02 20:25:14,"0,0000000"
1248,1,2011-12-29 00:03:25,"1,9426309"
1248,8,2012-01-02 17:52:16,"3,7715860"
1248,9,2012-01-11 22:50:22,"2,4540772"
1248,9,2012-01-17 22:37:05,"0,4659164"
1248,6,2012-01-19 01:54:54,"0,0000000"
1251,1,2012-07-18 18:59:39,"0,4680310"
1251,8,2012-07-19 22:24:54,"0,0263423"
1251,9,2012-07-19 23:57:30,"2,4555662"
1251,6,2012-07-25 23:49:27,"0,0000000"
1252,1,2011-04-01 17:04:45,"0,0001043"
1252,8,2011-04-01 17:05:07,"1,7070959"
1252,6,2011-04-05 21:06:00,"0,0000000"
1252,6,2011-04-05 21:06:00,"0,0000000"
1253,1,2010-04-28 21:42:14,"9,3236860"
1253,8,2010-05-21 15:57:24,"0,0020103"
1253,6,2010-05-21 16:04:28,"0,0000000"
1255,1,2011-11-16 19:05:56,"2,0317519"
1255,8,2011-11-21 18:08:04,"0,0060925"
1255,9,2011-11-21 18:29:29,"1,6753438"
1255,6,2011-11-25 20:38:45,"0,0000000"
1256,1,2012-05-04 17:52:28,"1,1874802"
1256,8,2012-05-07 15:26:46,"0,0196050"
1256,9,2012-05-07 16:35:41,"0,5209147"
1256,6,2012-05-08 23:06:50,"0,0000000"
1257,1,2010-02-23 22:17:01,"0,0000379"
1257,8,2010-02-23 22:17:09,"0,0003746"
1257,6,2010-02-23 22:18:28,"0,0000000"
1258,1,2010-09-17 17:28:18,"0,0001328"
1258,8,2010-09-17 17:28:46,"1,6117449"
1258,6,2010-09-21 15:54:28,"0,0000000"
1259,1,2011-12-22 23:22:19,"0,0004457"
1259,6,2011-12-22 23:23:53,"0,0000047"
1259,6,2011-12-22 23:23:54,"0,0000000"
1260,1,2011-10-10 21:42:00,"0,0002086"
1260,8,2011-10-10 21:42:44,"1,2056106"
1260,6,2011-10-13 20:20:46,"0,0000000"
1262,1,2012-07-09 15:08:38,"0,0000664"
1262,8,2012-07-09 15:08:52,"2,8767822"
1262,6,2012-07-16 15:41:30,"0,0000000"
1263,1,2011-03-08 17:11:58,"0,0002560"
1263,8,2011-03-08 17:12:52,"0,0531872"
1263,6,2011-03-08 20:19:50,"0,0000000"
1264,1,2011-05-04 15:39:58,"0,0473412"
1264,8,2011-05-04 18:26:23,"0,0780265"
1264,9,2011-05-04 23:00:40,"6,0170584"
1264,8,2011-05-19 15:32:11,"0,0007112"
1264,6,2011-05-19 15:34:41,"0,0000000"
1265,1,2011-02-10 23:49:46,"0,0327382"
1265,1,2011-02-11 01:44:51,"0,0012327"
1265,8,2011-02-11 01:49:11,"0,3617467"
1265,6,2011-02-11 23:00:49,"0,0000000"
1266,1,2010-07-29 17:57:56,"0,0578099"
1266,8,2010-07-29 21:21:09,"0,0000948"
1266,6,2010-07-29 21:21:29,"0,0000000"
1267,1,2012-05-24 17:35:45,"1,7227893"
1267,8,2012-05-28 22:31:48,"0,0066188"
1267,6,2012-05-28 22:55:04,"0,0000000"
1268,1,2011-11-23 19:44:05,"0,0002845"
1268,6,2011-11-23 19:45:05,"0,0000000"
1270,1,2011-04-06 16:15:21,"0,0006590"
1270,8,2011-04-06 16:17:40,"0,0004315"
1270,9,2011-04-06 16:19:11,"0,0304103"
1270,8,2011-04-06 18:06:05,"0,0000806"
1270,6,2011-04-06 18:06:22,"0,0000000"
1271,1,2012-06-19 16:22:48,"0,0237299"
1271,6,2012-06-19 17:46:13,"0,0000000"
1273,1,2010-11-04 22:48:08,"2,8616197"
1273,8,2010-11-11 22:27:28,"0,0262901"
1273,6,2010-11-11 23:59:53,"0,0000000"
1274,1,2012-06-07 16:21:58,"0,0001233"
1274,8,2012-06-07 16:22:24,"0,0171870"
1274,6,2012-06-07 17:22:49,"0,0000000"
1276,1,2011-01-11 19:24:57,"0,0024939"
1276,1,2011-01-11 19:33:43,"0,0000237"
1276,8,2011-01-11 19:33:48,"2,5450237"
1276,6,2011-01-18 00:40:13,"0,0000000"
1277,1,2010-03-29 21:48:03,"0,7720911"
1277,8,2010-03-31 19:02:09,"2,8194938"
1277,6,2010-04-07 16:13:24,"0,0000000"
1278,1,2010-10-12 23:23:25,"0,2991482"
1278,8,2010-10-13 16:55:00,"0,0000379"
1278,6,2010-10-13 16:55:08,"0,0000000"
1279,1,2010-09-17 21:16:42,"0,0434439"
1279,1,2010-09-17 23:49:25,"1,4916304"
1279,8,2010-09-21 15:12:53,"0,0001659"
1279,6,2010-09-21 15:13:28,"0,0000000"
1280,1,2010-09-03 15:48:05,"2,5293872"
1280,8,2010-09-09 19:59:32,"0,0026741"
1280,6,2010-09-09 20:08:56,"0,0000000"
1281,1,2012-06-28 15:03:06,"0,0001043"
1281,8,2012-06-28 15:03:28,"0,0164900"
1281,6,2012-06-28 16:01:26,"0,0000047"
1281,6,2012-06-28 16:01:27,"0,0000000"
1282,3,2010-07-01 20:14:34,"0,0049973"
1282,1,2010-07-01 20:32:08,"0,3475420"
1282,1,2010-07-02 16:53:50,"0,0598723"
1282,8,2010-07-02 20:24:18,"0,0000711"
1282,9,2010-07-02 20:24:33,"10,9914290"
1282,8,2010-07-29 16:22:16,"0,0000806"
1282,6,2010-07-29 16:22:33,"0,0000000"
1283,1,2010-05-17 22:50:31,"3,1775517"
1283,8,2010-05-25 17:00:26,"0,0000522"
1283,6,2010-05-25 17:00:37,"0,0000000"
1284,3,2010-05-27 22:14:04,"0,0267500"
1284,1,2010-05-27 23:48:06,"0,0000427"
1284,8,2010-05-27 23:48:15,"0,3015615"
1284,6,2010-05-28 17:28:19,"0,0000000"
1285,1,2011-01-31 19:42:03,"0,0035654"
1285,8,2011-01-31 19:54:35,"0,0000759"
1285,6,2011-01-31 19:54:51,"0,0000000"
1286,1,2011-03-14 19:46:56,"0,0001470"
1286,8,2011-03-14 19:47:27,"0,0742620"
1286,6,2011-03-15 00:08:30,"0,0000000"
1287,1,2012-05-11 23:26:17,"1,1886086"
1287,8,2012-05-14 21:04:33,"0,0495317"
1287,6,2012-05-14 23:58:40,"0,0000000"
1288,8,2011-04-27 18:30:33,"0,4111789"
1288,6,2011-04-28 18:35:57,"0,0005689"
1288,8,2011-04-28 18:37:57,"0,0000379"
1288,9,2011-04-28 18:38:05,"2,0253701"
1288,8,2011-05-03 17:17:47,"0,0002797"
1288,6,2011-05-03 17:18:46,"0,0000000"
1289,1,2010-11-26 23:22:27,"0,0000664"
1289,8,2010-11-26 23:22:41,"0,0000379"
1289,6,2010-11-26 23:22:49,"0,0000000"
1290,1,2012-08-09 21:19:16,"0,0000569"
1290,8,2012-08-09 21:19:28,"0,0010004"
1290,6,2012-08-09 21:22:59,"0,0000000"
1291,1,2011-03-03 01:02:54,"0,0000853"
1291,8,2011-03-03 01:03:12,"0,0010715"
1291,6,2011-03-03 01:06:58,"0,0000000"
1293,1,2012-02-14 00:11:25,"0,3526578"
1293,8,2012-02-14 20:51:06,"0,0264371"
1293,6,2012-02-14 22:24:02,"0,0000000"
1294,1,2011-09-15 20:26:09,"2,0001278"
1294,8,2011-09-20 17:37:07,"0,0973565"
1294,6,2011-09-20 23:19:21,"0,0000000"
1295,1,2012-04-12 22:57:38,"0,0000427"
1295,8,2012-04-12 22:57:47,"0,2907847"
1295,6,2012-04-13 15:59:58,"0,0000000"
1296,1,2011-11-22 17:08:57,"0,1354998"
1296,8,2011-11-23 01:05:16,"1,1929184"
1296,6,2011-11-25 22:58:41,"0,0000000"
1297,1,2010-12-22 17:22:44,"2,1957180"
1297,8,2010-12-28 02:01:15,"15,5037340"
1297,8,2011-02-03 22:20:53,"0,0070265"
1297,6,2011-02-03 22:45:35,"0,0000000"
1298,1,2010-12-22 18:22:41,"0,5266042"
1298,8,2010-12-24 01:13:50,"0,0000379"
1298,6,2010-12-24 01:13:58,"0,0000000"
1300,1,2011-01-17 19:36:18,"4,1076020"
1300,8,2011-01-27 20:15:35,"0,0022284"
1300,6,2011-01-27 20:23:25,"0,0000000"
1302,1,2011-03-08 17:55:21,"0,0005927"
1302,8,2011-03-08 17:57:26,"0,0291586"
1302,9,2011-03-08 19:39:56,"4,0832320"
1302,8,2011-03-18 18:53:33,"0,0000759"
1302,6,2011-03-18 18:53:49,"1,6091087"
1302,8,2011-03-22 17:10:15,"2,4396403"
1302,6,2011-03-28 16:06:13,"0,0000000"
1306,1,2011-04-21 20:27:11,"0,0014224"
1306,8,2011-04-21 20:32:11,"0,3381923"
1306,6,2011-04-22 16:21:01,"0,0000000"
1307,1,2010-11-05 20:57:43,"2,4825720"
1307,8,2010-11-11 22:24:36,"4,9174523"
1307,9,2010-11-23 22:30:43,"11,0083410"
1307,8,2010-12-20 19:27:53,"0,0000806"
1307,6,2010-12-20 19:28:10,"0,0000000"
1308,1,2010-12-21 23:23:11,"0,0102837"
1308,8,2010-12-21 23:59:20,"0,4149908"
1308,6,2010-12-23 00:18:08,"0,0000000"
1310,1,2010-12-15 17:56:44,"0,0002134"
1310,8,2010-12-15 17:57:29,"0,0000664"
1310,9,2010-12-15 17:57:43,"10,6424310"
1310,8,2011-01-10 17:28:37,"0,0000711"
1310,6,2011-01-10 17:28:52,"0,0000000"
1311,1,2012-01-24 17:16:57,"0,0001185"
1311,8,2012-01-24 17:17:22,"0,0200839"
1311,6,2012-01-24 18:27:58,"0,0000000"
1312,1,2011-06-20 15:36:15,"0,0028353"
1312,8,2011-06-20 15:46:13,"0,0018159"
1312,6,2011-06-20 15:52:36,"0,0000000"
1313,1,2012-09-03 18:50:54,"0,0004741"
1313,8,2012-09-03 18:52:34,"6,5081983"
1313,6,2012-09-19 16:10:34,"0,0000000"
1316,1,2012-05-16 15:08:15,"0,0076239"
1316,8,2012-05-16 15:35:03,"0,0039542"
1316,6,2012-05-16 15:48:57,"0,0000000"
1317,1,2012-07-18 15:01:14,"0,0066377"
1317,6,2012-07-18 15:24:34,"0,0000000"
1320,1,2012-05-02 20:09:26,"0,0283953"
1320,8,2012-05-02 21:49:15,"1,9889290"
1320,6,2012-05-07 18:20:51,"0,0000000"
1321,1,2012-04-18 16:55:20,"0,0628403"
1321,8,2012-04-18 20:36:14,"1,9583433"
1321,9,2012-04-23 15:20:19,"7,3994510"
1321,6,2012-05-11 16:51:18,"0,0000000"
1322,1,2010-06-04 17:44:39,"0,0164663"
1322,8,2010-06-04 18:42:32,"0,0000948"
1322,9,2010-06-04 18:42:52,"7,0638423"
1322,8,2010-06-22 00:34:06,"0,0000332"
1322,6,2010-06-22 00:34:13,"0,0000000"
1324,1,2011-04-20 22:51:26,"0,0001043"
1324,8,2011-04-20 22:51:48,"2,3641124"
1324,6,2011-04-26 17:22:16,"2,8783658"
1324,8,2011-05-03 18:00:28,"0,3887623"
1324,6,2011-05-04 16:47:04,"0,0000000"
1325,1,2012-01-11 18:44:33,"0,4896226"
1325,6,2012-01-12 23:25:42,"0,0000000"
1326,1,2011-10-24 18:09:39,"0,0000474"
1326,8,2011-10-24 18:09:49,"1,6917152"
1326,6,2011-10-28 21:16:38,"0,0000000"
1327,1,2012-08-07 20:34:32,"11,8820610"
1327,9,2012-09-05 20:43:03,"3,3155313"
1327,6,2012-09-13 22:58:00,"0,0000000"
1328,1,2010-02-23 00:00:57,"0,0000901"
1328,8,2010-02-23 00:01:16,"0,4241841"
1328,9,2010-02-24 00:52:23,"0,3066963"
1328,8,2010-02-24 18:50:30,"0,0111846"
1328,6,2010-02-24 19:29:49,"0,0000000"
1329,1,2012-03-01 22:23:41,"0,3168710"
1329,8,2012-03-02 16:57:34,"0,1174025"
1329,6,2012-03-02 23:50:16,"0,0000000"
1330,1,2012-08-10 21:34:03,"1,1585159"
1330,6,2012-08-13 17:26:32,"0,0000000"
1330,6,2012-08-13 17:26:32,"0,0000000"
1331,1,2011-12-09 18:38:14,"0,0000379"
1331,8,2011-12-09 18:38:22,"2,0400300"
1331,6,2011-12-14 18:09:36,"0,0000000"
1332,1,2012-09-04 00:10:07,"0,6666413"
1332,8,2012-09-05 15:13:32,"6,2496967"
1332,6,2012-09-20 21:22:50,"0,0000000"
1333,1,2010-06-01 15:53:51,"1,2525536"
1333,8,2010-06-04 17:16:54,"0,0499394"
1333,9,2010-06-04 20:12:27,"2,0412390"
1333,8,2010-06-09 19:47:56,"0,0000379"
1333,6,2010-06-09 19:48:04,"0,0000000"
1334,1,2012-02-17 23:33:50,"0,0034469"
1334,1,2012-02-17 23:45:57,"1,1269678"
1334,8,2012-02-20 17:47:32,"0,5498031"
1334,9,2012-02-22 02:00:14,"0,3564887"
1334,6,2012-02-22 22:53:23,"0,0000000"
1335,1,2011-11-03 19:52:15,"0,0000759"
1335,8,2011-11-03 19:52:31,"0,0856030"
1335,6,2011-11-04 00:53:26,"0,0000000"
1336,1,2012-02-07 20:20:12,"0,0000569"
1336,8,2012-02-07 20:20:24,"0,8260132"
1336,6,2012-02-09 20:44:03,"0,0000047"
1336,6,2012-02-09 20:44:04,"0,0000000"
1337,1,2011-09-16 21:19:34,"10,2560400"
1337,8,2011-10-11 22:12:12,"0,0002181"
1337,6,2011-10-11 22:12:58,"0,0000000"
1338,1,2012-09-13 21:52:09,"7,2798767"
1338,6,2012-10-01 16:22:48,"0,0000000"
1339,1,2011-06-27 22:21:02,"0,0023943"
1339,1,2011-06-27 22:29:27,"1,6391492"
1339,8,2011-07-01 22:31:29,"4,0669080"
1339,9,2011-07-11 20:47:43,"0,4245017"
1339,8,2011-07-12 21:39:57,"0,0015409"
1339,9,2011-07-12 21:45:22,"0,3035149"
1339,6,2011-07-13 15:32:18,"0,0000000"
1340,1,2010-07-27 21:32:52,"0,0024133"
1340,8,2010-07-27 21:41:21,"0,0000332"
1340,6,2010-07-27 21:41:28,"0,0000000"
1341,1,2011-07-13 16:16:30,"0,0981436"
1341,8,2011-07-13 22:01:30,"0,0002987"
1341,6,2011-07-13 22:02:33,"0,0000000"
1342,1,2011-07-29 21:03:29,"1,9725955"
1342,6,2011-08-03 16:37:40,"0,0000047"
1342,6,2011-08-03 16:37:41,"0,0000000"
1343,1,2012-05-29 23:40:26,"0,3942906"
1343,8,2012-05-30 22:46:28,"0,3406056"
1343,9,2012-05-31 18:43:47,"0,0440745"
1343,6,2012-05-31 21:18:43,"0,0000000"
1344,1,2012-07-17 18:39:38,"0,0000474"
1344,8,2012-07-17 18:39:48,"0,0359955"
1344,6,2012-07-17 20:46:20,"0,0000000"
1345,1,2011-04-13 23:24:54,"0,0001944"
1345,8,2011-04-13 23:25:35,"2,8249700"
1345,9,2011-04-20 20:56:05,"5,2302313"
