[0, 2635, 3172]
[0, 1379998, 1380534]
[0, 2991, 26272]
[0, 519277, 581289]
[0, 21, 896, 3537168, 3537178]
[0, 11, 4268, 4269]
[0, 302, 330, 1475376, 1533754]
[0, 164663]
[0, 165813, 168101, 186572]
[0, 597730, 1197253]
[0, 1145040, 1145093]
[0, 1371, 89258, 93739, 195981]
[0, 144, 145]
[0, 63002, 67817]
[0, 62155, 440748]
[0, 524, 24724]
[0, 189016, 249066, 250214]
[0, 2149326, 2149711]
[0, 2521040, 2521796, 2588401, 2588431, 3030216, 3116731]
[0, 11, 39]
[0, 41, 95469]
[0, 1197506, 1198437, 1712499]
[0, 33, 29170]
[0, 78624, 86381]
[0, 952723, 952734, 952823]
[0, 23, 59215]
[0, 1361179, 1452139]
[0, 278, 623, 1384]
[0, 2228, 97694]
[0, 257353, 542504]
[0, 9, 1632501]
[0, 2398095, 2398331, 2580356, 2580536]
[0, 1291, 671976]
[0, 4497, 4597]
[0, 262620, 758680]
[0, 9, 16208, 96757, 1124272]
[0, 17824, 95868]
[0, 674283]
[0, 20114, 20114]
[0, 95022, 1148678, 1148853, 1149492, 3546300, 3546311]
[0, 4005, 4059]
[0, 9, 585705]
[0, 10, 3798920]
[0, 22899, 22908]
[0, 88326, 88339]
[0, 3565, 29141]
[0, 335436, 672001, 677003]
[0, 595556, 1830518, 3383549]
[0, 686, 1184]
[0, 16, 538430]
[0, 104920, 452572]
[0, 2677644, 2677679]
[0, 48, 1044508]
[0, 507773, 507973]
[0, 330413, 330425, 1015165, 1015173, 1037349, 1037360, 1112423, 1112431, 2307050, 2825159, 2825279]
[0, 81556, 81596, 439188, 439230]
[0, 409731, 1205217, 1722820, 1821089]
[0, 98715, 104271, 622188]
[0, 22, 360075, 360075]
[0, 1966510, 1966934]
[0, 428528, 429813, 783169]
[0, 250458, 254593, 364462]
[0, 8, 87]
[0, 28, 339970]
[0, 94, 95]
[0, 44, 254326]
[0, 14, 606772]
[0, 54, 11272]
[0, 9985, 26442, 1295533, 1295683]
[0, 6905, 7165, 83463]
[0, 12193, 12213]
[0, 363363, 364759]
[0, 60]
[0, 139, 230, 6644, 6661]
[0, 5005]
[0, 603560, 609105]
[0, 26, 3651]
[0, 526, 531, 537316]
[0, 162846, 757521]
[0, 63095, 63103]
[0, 9163, 323771, 323806]
[0, 533487, 534051]
[0, 22, 3500, 3501]
[0, 1054, 74356, 86984, 86999, 2405262, 2405279]
[0, 670195, 670206]
[0, 5642, 5651, 69255]
[0, 752, 768]
[0, 31, 15694]
[0, 250696, 261143]
[0, 86724, 86844, 86852, 514034, 514093]
[0, 14, 22]
[0, 12, 223]
[0, 18, 244]
[0, 74381, 79957]
[0, 421858, 442392]
[0, 9, 61340]
[0, 28579, 280184]
[0, 463111, 3733089, 3734571]
[0, 111069, 111077]
[0, 866357, 866827]
[0, 125, 6275, 867492, 867508, 1206894, 1721452]
[0, 300, 71630]
[0, 523613, 1560780, 3882610, 3882627]
[0, 2169, 89697]
[0, 45, 59, 2244713, 2244728]
[0, 25, 4261]
[0, 598, 981]
[0, 100, 1372780]
[0, 1608, 2442]
[0, 1400]
[0, 5989, 425485]
[0, 13254, 426299, 1986958]
[0, 3473, 3493, 1493367, 1493374]
[0, 22, 498650, 1105742, 1187738]
[0, 103269]
[0, 10, 356819]
[0, 2506111, 3205408]
[0, 19, 89486, 154173, 156532]
[0, 66833, 91595]
[0, 244349, 244349]
[0, 8, 430282]
[0, 140605, 1458763]
[0, 264183, 274716, 705245, 705253]
[0, 727, 238422, 354384, 429573]
[0, 16, 18071]
[0, 12, 174231, 174232]
[0, 2163158, 2163204]
[0, 1535439]
[0, 505, 346227, 1204001, 1293535, 1293860, 1357876]
[0, 509, 516]
[0, 20700, 20763]
[0, 416051, 416052]
[0, 83162, 155001, 164297]
[0, 10, 7602]
[0, 41, 595871, 1699008, 1699255, 2999559]
[0, 27151, 173729, 1756198]
[0, 6903, 183979]
[0, 30, 27557]
[0, 760383, 1196411, 2053074]
[0, 662340, 687950, 1438624]
[0, 13797, 623829, 1821366]
[0, 81660, 81666]
[0, 20, 1489289, 2074364, 2163175, 2163188]
[0, 258638, 600168, 1797128]
[0, 238, 94272]
[0, 1883, 196393]
[0, 15, 38]
[0, 242, 11109]
[0, 14, 3613]
[0, 1139, 70194]
[0, 151848, 607007]
[0, 24, 4661]
[0, 701135, 701192]
[0, 160739]
[0, 10339, 10340, 1052077, 1052456, 1397975]
[0, 9, 939896]
[0, 71981, 360164]
[0, 459132, 459376, 459381]
[0, 72029, 1195884, 1892300]
[0, 606726, 608812, 2429471, 2429750]
[0, 154511, 154676, 1179714, 1711172]
[0, 150260, 3375364]
[0, 78035, 86230]
[0, 789, 9951, 1285755]
[0, 622455, 622466, 1229706, 2346594, 2346609]
[0, 267792, 267826]
[0, 348853, 348864]
[0, 175134, 175143, 175148]
[0, 11, 1342]
[0, 94, 9657, 1558875, 1558884]
[0, 4520, 589811, 1466388, 2076804, 2076857]
[0, 454626, 1648961]
[0, 90963, 90970]
[0, 104, 324957, 414767]
[0, 8, 14]
[0, 12, 18]
[0, 26, 1057, 3810747]
[0, 68717, 1543534, 1561461]
[0, 607127, 607152, 1118205, 2075072, 2075098]
[0, 27, 1001]
[0, 91039, 513571]
[0, 113518, 195823]
[0, 198244, 1746838, 1746848]
[0, 74, 85]
[0, 22, 234255, 238475, 1443013, 1807441, 1807452]
[0, 14900, 14981]
[0, 36, 206, 2330]
[0, 141861, 143063, 1267638, 1267644]
[0, 12, 420739]
[0, 197, 336028]
[0, 342163, 3284310]
[0, 358431, 514169]
[0, 155176, 408320, 418018]
[0, 335930, 335950]
[0, 624681, 624696, 2505382]
[0, 19, 3540, 174079]
[0, 1448306, 3015082]
[0, 11202, 11286]
[0, 73, 95, 206, 249]
[0, 10, 614975]
[0, 784, 813, 813, 835, 843, 843, 329187]
[0, 352459, 353375, 368100]
[0, 2239087, 2335636]
[0, 234, 266, 6025]
[0, 1373801, 1384136]
[0, 3610]
[0, 23, 579483, 1020693, 1022253, 1118152, 1118310, 1208942, 1209032]
[0, 67351, 2307344]
[0, 97343, 162053]
[0, 8, 304]
[0, 68236, 68299]
[0, 5686, 5687, 148831, 329740]
[0, 8]
[0, 10338, 11361]
[0, 1316, 58006, 58022, 68026, 1795742, 2828905, 3792621, 3792660]
[0, 5835, 193963]
[0, 182205, 182447, 349704]
[0, 9541, 9584]
[0, 18829, 22358, 22358]
[0, 158695, 164573]
[0, 26, 10025]
[0, 80, 117, 265978, 3804012]
[0, 20264]
[0, 83111, 87913]
[0, 81866, 163630]
[0, 61630, 1354496, 1382032]
[0, 1010368, 1015802, 1112866]
[0, 149881, 236445]
[0, 12268, 16803]
[0, 2686218, 2686225, 2690788]
[0, 1188446, 3282327]
[0, 520395, 520460]
[0, 256712, 256719, 256847, 256854, 2417478, 2417483]
[0, 106120, 106120]
[0, 23, 113]
[0, 7782, 512600, 710046, 1045132]
[0, 91910, 92056, 693965, 693978]
[0, 151889, 156396]
[0, 16, 72]
[0, 160, 328546]
[0, 240096, 240181]
[0, 108, 68069]
[0, 90244, 177907]
[0, 2337160, 2337166]
[0, 21, 1896]
[0, 12939, 20679]
[0, 981, 2568]
[0, 18535]
[0, 88, 118, 3434808, 3435292]
[0, 300, 424727, 443579, 864740, 867651, 867695]
[0, 10, 1262]
[0, 442, 4240, 4253]
[0, 12, 100683, 620717, 624451, 684722]
[0, 101845, 101845]
[0, 258351, 258371]
[0, 66806, 70561, 81016, 83730, 254288, 254955, 750804, 750919, 860544, 862136, 1459145, 1459152]
[0, 2765933, 2765933]
[0, 23, 397, 526968, 1191661, 2581446, 2581538, 2582747, 2599846]
[0, 16531, 17971]
[0, 527093, 1746083]
[0, 240288, 241162]
[0, 85194, 87896]
[0, 17, 262]
[0, 23, 518765]
[0, 352946, 437721, 438540]
[0, 32, 112451]
[0, 80992, 82047]
[0, 14, 601913, 708519, 1487085, 2930710]
[0, 2237, 3052]
[0, 537779, 770124, 775534, 1812838, 1812871]
[0, 86954, 626147]
[0, 36, 12911]
[0, 1713, 63708, 64275]
[0, 246557, 246691]
[0, 23159, 23173, 23173]
[0, 147]
[0, 253820, 756880, 773741]
[0, 12, 61, 66]
[0, 640, 650, 64287, 66206, 313669, 313678, 313686, 313745, 313750, 314567]
[0, 58282, 68612]
[0, 15958, 99875, 99955]
[0, 914, 1440]
[0, 227046, 227068]
[0, 72, 418, 151323, 577485, 855386]
[0, 1111277, 1111284]
[0, 422970, 1040163]
[0, 1206538, 1208145, 1481575]
[0, 108328, 108364]
[0, 11477, 11484, 16667, 16676]
[0, 20, 60659, 69655, 580926, 581099]
[0, 14, 523700, 871408]
[0, 171173, 171275]
[0, 33]
[0, 91581, 91612]
[0, 75947, 79492, 1723824, 2229807, 2259837, 2579573, 2579574]
[0, 27, 1326]
[0, 64058, 79573]
